"industry","year","month","sales"
"Office Supplies & Gifts",2019,3,2141
"Office Supplies & Gifts",2019,3,885
"Office Supplies & Gifts",2019,4,2154
"Office Supplies & Gifts",2019,4,845
"Office Supplies & Gifts",2019,4,1309
"Office Supplies & Gifts",2019,5,1659
"Office Supplies & Gifts",2019,5,825
"Office Supplies & Gifts",2019,5,2484
"Office Supplies & Gifts",2019,6,2350
"Office Supplies & Gifts",2019,6,749
"Office Supplies & Gifts",2019,6,1601
"Office Supplies & Gifts",2019,7,2587
"Office Supplies & Gifts",2019,7,889
"Office Supplies & Gifts",2019,7,1698
"Office Supplies & Gifts",2019,8,1519
"Office Supplies & Gifts",2019,8,1255
"Office Supplies & Gifts",2019,8,2774
"Office Supplies & Gifts",2019,9,893
"Office Supplies & Gifts",2019,9,1431
"Office Supplies & Gifts",2019,9,2324
"Office Supplies & Gifts",2019,10,2018
"Office Supplies & Gifts",2019,10,833
"Office Supplies & Gifts",2019,10,2851
"Office Supplies & Gifts",2019,11,773
"Office Supplies & Gifts",2019,11,2282
"Office Supplies & Gifts",2019,11,1509
"Office Supplies & Gifts",2019,12,2969
"Office Supplies & Gifts",2019,12,915
"Office Supplies & Gifts",2019,12,2054
"Office Supplies & Gifts",2020,1,1093
"Office Supplies & Gifts",2020,1,969
"Office Supplies & Gifts",2020,1,2062
"Office Supplies & Gifts",2020,2,1159
"Office Supplies & Gifts",2020,2,824
"Office Supplies & Gifts",2020,2,1983
"Office Supplies & Gifts",2020,3,1675
"Office Supplies & Gifts",2020,3,797
"Office Supplies & Gifts",2020,3,878
"Office Supplies & Gifts",2020,4,230
"Office Supplies & Gifts",2020,4,843
"Office Supplies & Gifts",2020,4,613
"Office Supplies & Gifts",2020,5,1274
"Office Supplies & Gifts",2020,5,718
"Office Supplies & Gifts",2020,5,556
"Office Supplies & Gifts",2020,6,935
"Office Supplies & Gifts",2020,6,1728
"Office Supplies & Gifts",2020,6,793
"Office Supplies & Gifts",2020,7,1255
"Office Supplies & Gifts",2020,7,2140
"Office Supplies & Gifts",2020,7,885
"Office Supplies & Gifts",2020,8,1125
"Office Supplies & Gifts",2020,8,2330
"Office Supplies & Gifts",2020,8,1205
"Office Supplies & Gifts",2020,9,986
"Office Supplies & Gifts",2020,9,2285
"Office Supplies & Gifts",2020,9,1299
"Office Supplies & Gifts",2020,10,816
"Office Supplies & Gifts",2020,10,1974
"Office Supplies & Gifts",2020,10,2790
"Office Supplies & Gifts",2020,11,2020
"Office Supplies & Gifts",2020,11,1281
"Office Supplies & Gifts",2020,11,739
"Office Supplies & Gifts",2020,12,1798
"Office Supplies & Gifts",2020,12,2729
"Office Supplies & Gifts",2020,12,931
"Office Supplies & Gifts",2021,1,1823
"Office Supplies & Gifts",2021,1,903
"Office Supplies & Gifts",2021,1,920
"Office Supplies & Gifts",2021,2,780
"Office Supplies & Gifts",2021,2,949
"Office Supplies & Gifts",2021,2,1729
"Office Supplies & Gifts",2021,3,910
"Office Supplies & Gifts",2021,3,2202
"Office Supplies & Gifts",2021,3,1292
"Office Supplies & Gifts",2021,4,2204
"Office Supplies & Gifts",2021,4,834
"Office Supplies & Gifts",2021,4,1370
"Office Supplies & Gifts",2021,5,789
"Office Supplies & Gifts",2021,5,2290
"Office Supplies & Gifts",2021,5,1501
"Office Supplies & Gifts",2021,6,2484
"Office Supplies & Gifts",2021,6,1705
"Office Supplies & Gifts",2021,6,779
"Office Supplies & Gifts",2021,7,1824
"Office Supplies & Gifts",2021,7,815
"Office Supplies & Gifts",2021,7,2639
"Office Supplies & Gifts",2021,8,1689
"Office Supplies & Gifts",2021,8,2831
"Office Supplies & Gifts",2021,8,1142
"Office Supplies & Gifts",2021,9,2757
"Office Supplies & Gifts",2021,9,1831
"Office Supplies & Gifts",2021,9,926
"Office Supplies & Gifts",2021,10,781
"Office Supplies & Gifts",2021,10,3128
"Office Supplies & Gifts",2021,10,2347
"Office Supplies & Gifts",2021,11,2400
"Office Supplies & Gifts",2021,11,1650
"Office Supplies & Gifts",2021,11,750
"Office Supplies & Gifts",2021,12,2280
"Office Supplies & Gifts",2021,12,866
"Office Supplies & Gifts",2021,12,3146
"Office Supplies & Gifts",2022,1,1871
"Office Supplies & Gifts",2022,1,1047
"Office Supplies & Gifts",2022,1,824
"Office Supplies & Gifts",2022,2,1941
"Office Supplies & Gifts",2022,2,755
"Office Supplies & Gifts",2022,2,1186
"Office Supplies & Gifts",2022,3,1492
"Office Supplies & Gifts",2022,3,878
"Office Supplies & Gifts",2022,3,2370
"Office Supplies & Gifts",2022,4,2343
"Office Supplies & Gifts",2022,4,812
"Office Supplies & Gifts",2022,4,1531
"Office Supplies & Gifts",2022,5,2626
"Office Supplies & Gifts",2022,5,790
"Office Supplies & Gifts",2022,5,1836
"Office Supplies & Gifts",2022,6,1823
"Office Supplies & Gifts",2022,6,780
"Office Supplies & Gifts",2022,6,2603
"Office Supplies & Gifts",2022,7,2845
"Office Supplies & Gifts",2022,7,875
"Office Supplies & Gifts",2022,7,1970
"Office Supplies & Gifts",2022,8,3159
"Office Supplies & Gifts",2022,8,2075
"Office Supplies & Gifts",2022,8,1084
"Office Supplies & Gifts",2022,9,861
"Office Supplies & Gifts",2022,9,2905
"Office Supplies & Gifts",2022,9,2044
"Office Supplies & Gifts",2022,10,785
"Office Supplies & Gifts",2022,10,3503
"Office Supplies & Gifts",2022,10,2718
"Office Supplies & Gifts",2022,11,729
"Office Supplies & Gifts",2022,11,1697
"Office Supplies & Gifts",2022,11,2426
"Office Supplies & Gifts",2022,12,2466
"Office Supplies & Gifts",2022,12,3417
"Office Supplies & Gifts",2022,12,951
"Restaurants & Bars",2010,1,1545
"Restaurants & Bars",2010,1,35513
"Restaurants & Bars",2010,1,30952
"Restaurants & Bars",2010,1,15454
"Restaurants & Bars",2010,1,15498
"Restaurants & Bars",2010,2,35359
"Restaurants & Bars",2010,2,15211
"Restaurants & Bars",2010,2,30536
"Restaurants & Bars",2010,2,1572
"Restaurants & Bars",2010,2,15325
"Restaurants & Bars",2010,3,34162
"Restaurants & Bars",2010,3,17098
"Restaurants & Bars",2010,3,17064
"Restaurants & Bars",2010,3,39374
"Restaurants & Bars",2010,3,1736
"Restaurants & Bars",2010,4,1658
"Restaurants & Bars",2010,4,16980
"Restaurants & Bars",2010,4,33799
"Restaurants & Bars",2010,4,16819
"Restaurants & Bars",2010,4,39393
"Restaurants & Bars",2010,5,1690
"Restaurants & Bars",2010,5,17531
"Restaurants & Bars",2010,5,35152
"Restaurants & Bars",2010,5,17621
"Restaurants & Bars",2010,5,40785
"Restaurants & Bars",2010,6,34109
"Restaurants & Bars",2010,6,39421
"Restaurants & Bars",2010,6,1680
"Restaurants & Bars",2010,6,17395
"Restaurants & Bars",2010,6,16714
"Restaurants & Bars",2010,7,35598
"Restaurants & Bars",2010,7,41024
"Restaurants & Bars",2010,7,18053
"Restaurants & Bars",2010,7,17545
"Restaurants & Bars",2010,7,1787
"Restaurants & Bars",2010,8,40308
"Restaurants & Bars",2010,8,1745
"Restaurants & Bars",2010,8,34878
"Restaurants & Bars",2010,8,16981
"Restaurants & Bars",2010,8,17897
"Restaurants & Bars",2010,9,15709
"Restaurants & Bars",2010,9,16551
"Restaurants & Bars",2010,9,38361
"Restaurants & Bars",2010,9,1673
"Restaurants & Bars",2010,9,32260
"Restaurants & Bars",2010,10,16566
"Restaurants & Bars",2010,10,1752
"Restaurants & Bars",2010,10,17550
"Restaurants & Bars",2010,10,40150
"Restaurants & Bars",2010,10,34116
"Restaurants & Bars",2010,11,16480
"Restaurants & Bars",2010,11,37447
"Restaurants & Bars",2010,11,1647
"Restaurants & Bars",2010,11,32037
"Restaurants & Bars",2010,11,15557
"Restaurants & Bars",2010,12,1715
"Restaurants & Bars",2010,12,17219
"Restaurants & Bars",2010,12,34357
"Restaurants & Bars",2010,12,39785
"Restaurants & Bars",2010,12,17138
"Restaurants & Bars",2011,1,36961
"Restaurants & Bars",2011,1,1557
"Restaurants & Bars",2011,1,32237
"Restaurants & Bars",2011,1,16211
"Restaurants & Bars",2011,1,16026
"Restaurants & Bars",2011,2,16204
"Restaurants & Bars",2011,2,16248
"Restaurants & Bars",2011,2,32452
"Restaurants & Bars",2011,2,1616
"Restaurants & Bars",2011,2,37394
"Restaurants & Bars",2011,3,18272
"Restaurants & Bars",2011,3,42036
"Restaurants & Bars",2011,3,36502
"Restaurants & Bars",2011,3,1825
"Restaurants & Bars",2011,3,18230
"Restaurants & Bars",2011,4,35950
"Restaurants & Bars",2011,4,41761
"Restaurants & Bars",2011,4,1754
"Restaurants & Bars",2011,4,17959
"Restaurants & Bars",2011,4,17991
"Restaurants & Bars",2011,5,18557
"Restaurants & Bars",2011,5,18608
"Restaurants & Bars",2011,5,37165
"Restaurants & Bars",2011,5,1751
"Restaurants & Bars",2011,5,43020
"Restaurants & Bars",2011,6,18351
"Restaurants & Bars",2011,6,42080
"Restaurants & Bars",2011,6,1720
"Restaurants & Bars",2011,6,36409
"Restaurants & Bars",2011,6,18058
"Restaurants & Bars",2011,7,18897
"Restaurants & Bars",2011,7,43301
"Restaurants & Bars",2011,7,18892
"Restaurants & Bars",2011,7,1829
"Restaurants & Bars",2011,7,37789
"Restaurants & Bars",2011,8,36986
"Restaurants & Bars",2011,8,18675
"Restaurants & Bars",2011,8,42385
"Restaurants & Bars",2011,8,1717
"Restaurants & Bars",2011,8,18311
"Restaurants & Bars",2011,9,1721
"Restaurants & Bars",2011,9,41383
"Restaurants & Bars",2011,9,35130
"Restaurants & Bars",2011,9,17502
"Restaurants & Bars",2011,9,17628
"Restaurants & Bars",2011,10,42415
"Restaurants & Bars",2011,10,1742
"Restaurants & Bars",2011,10,36144
"Restaurants & Bars",2011,10,18153
"Restaurants & Bars",2011,10,17991
"Restaurants & Bars",2011,11,39703
"Restaurants & Bars",2011,11,1631
"Restaurants & Bars",2011,11,34057
"Restaurants & Bars",2011,11,16779
"Restaurants & Bars",2011,11,17278
"Restaurants & Bars",2011,12,37307
"Restaurants & Bars",2011,12,19044
"Restaurants & Bars",2011,12,18263
"Restaurants & Bars",2011,12,1705
"Restaurants & Bars",2011,12,42911
"Restaurants & Bars",2012,1,1566
"Restaurants & Bars",2012,1,34564
"Restaurants & Bars",2012,1,17566
"Restaurants & Bars",2012,1,39644
"Restaurants & Bars",2012,1,16998
"Restaurants & Bars",2012,2,17504
"Restaurants & Bars",2012,2,18018
"Restaurants & Bars",2012,2,35522
"Restaurants & Bars",2012,2,1633
"Restaurants & Bars",2012,2,40931
"Restaurants & Bars",2012,3,45647
"Restaurants & Bars",2012,3,19465
"Restaurants & Bars",2012,3,20112
"Restaurants & Bars",2012,3,39577
"Restaurants & Bars",2012,3,1945
"Restaurants & Bars",2012,4,1758
"Restaurants & Bars",2012,4,18658
"Restaurants & Bars",2012,4,18983
"Restaurants & Bars",2012,4,37641
"Restaurants & Bars",2012,4,43755
"Restaurants & Bars",2012,5,45479
"Restaurants & Bars",2012,5,1808
"Restaurants & Bars",2012,5,39103
"Restaurants & Bars",2012,5,19572
"Restaurants & Bars",2012,5,19531
"Restaurants & Bars",2012,6,38903
"Restaurants & Bars",2012,6,19354
"Restaurants & Bars",2012,6,19549
"Restaurants & Bars",2012,6,1870
"Restaurants & Bars",2012,6,44892
"Restaurants & Bars",2012,7,19658
"Restaurants & Bars",2012,7,19330
"Restaurants & Bars",2012,7,38988
"Restaurants & Bars",2012,7,1889
"Restaurants & Bars",2012,7,44506
"Restaurants & Bars",2012,8,19313
"Restaurants & Bars",2012,8,39105
"Restaurants & Bars",2012,8,44936
"Restaurants & Bars",2012,8,1907
"Restaurants & Bars",2012,8,19792
"Restaurants & Bars",2012,9,43027
"Restaurants & Bars",2012,9,36535
"Restaurants & Bars",2012,9,18164
"Restaurants & Bars",2012,9,1790
"Restaurants & Bars",2012,9,18371
"Restaurants & Bars",2012,10,18277
"Restaurants & Bars",2012,10,37241
"Restaurants & Bars",2012,10,43577
"Restaurants & Bars",2012,10,1720
"Restaurants & Bars",2012,10,18964
"Restaurants & Bars",2012,11,18199
"Restaurants & Bars",2012,11,18334
"Restaurants & Bars",2012,11,42472
"Restaurants & Bars",2012,11,1702
"Restaurants & Bars",2012,11,36533
"Restaurants & Bars",2012,12,20322
"Restaurants & Bars",2012,12,39456
"Restaurants & Bars",2012,12,1833
"Restaurants & Bars",2012,12,45295
"Restaurants & Bars",2012,12,19134
"Restaurants & Bars",2013,1,17932
"Restaurants & Bars",2013,1,41802
"Restaurants & Bars",2013,1,1692
"Restaurants & Bars",2013,1,36469
"Restaurants & Bars",2013,1,18537
"Restaurants & Bars",2013,2,18345
"Restaurants & Bars",2013,2,36043
"Restaurants & Bars",2013,2,1672
"Restaurants & Bars",2013,2,41503
"Restaurants & Bars",2013,2,17698
"Restaurants & Bars",2013,3,2020
"Restaurants & Bars",2013,3,20334
"Restaurants & Bars",2013,3,21122
"Restaurants & Bars",2013,3,47577
"Restaurants & Bars",2013,3,41456
"Restaurants & Bars",2013,4,19651
"Restaurants & Bars",2013,4,39290
"Restaurants & Bars",2013,4,1764
"Restaurants & Bars",2013,4,45575
"Restaurants & Bars",2013,4,19639
"Restaurants & Bars",2013,5,20547
"Restaurants & Bars",2013,5,41189
"Restaurants & Bars",2013,5,47507
"Restaurants & Bars",2013,5,1844
"Restaurants & Bars",2013,5,20642
"Restaurants & Bars",2013,6,19783
"Restaurants & Bars",2013,6,45463
"Restaurants & Bars",2013,6,1714
"Restaurants & Bars",2013,6,39910
"Restaurants & Bars",2013,6,20127
"Restaurants & Bars",2013,7,40103
"Restaurants & Bars",2013,7,20486
"Restaurants & Bars",2013,7,19617
"Restaurants & Bars",2013,7,45504
"Restaurants & Bars",2013,7,1707
"Restaurants & Bars",2013,8,46917
"Restaurants & Bars",2013,8,41017
"Restaurants & Bars",2013,8,1795
"Restaurants & Bars",2013,8,20621
"Restaurants & Bars",2013,8,20396
"Restaurants & Bars",2013,9,37364
"Restaurants & Bars",2013,9,1710
"Restaurants & Bars",2013,9,43668
"Restaurants & Bars",2013,9,18850
"Restaurants & Bars",2013,9,18514
"Restaurants & Bars",2013,10,39271
"Restaurants & Bars",2013,10,19731
"Restaurants & Bars",2013,10,19540
"Restaurants & Bars",2013,10,1818
"Restaurants & Bars",2013,10,46080
"Restaurants & Bars",2013,11,38947
"Restaurants & Bars",2013,11,45299
"Restaurants & Bars",2013,11,19230
"Restaurants & Bars",2013,11,19717
"Restaurants & Bars",2013,11,1773
"Restaurants & Bars",2013,12,19529
"Restaurants & Bars",2013,12,46612
"Restaurants & Bars",2013,12,1722
"Restaurants & Bars",2013,12,40638
"Restaurants & Bars",2013,12,21109
"Restaurants & Bars",2014,1,37571
"Restaurants & Bars",2014,1,17969
"Restaurants & Bars",2014,1,19602
"Restaurants & Bars",2014,1,1643
"Restaurants & Bars",2014,1,42933
"Restaurants & Bars",2014,2,1627
"Restaurants & Bars",2014,2,17690
"Restaurants & Bars",2014,2,19644
"Restaurants & Bars",2014,2,37334
"Restaurants & Bars",2014,2,42898
"Restaurants & Bars",2014,3,20749
"Restaurants & Bars",2014,3,1895
"Restaurants & Bars",2014,3,43208
"Restaurants & Bars",2014,3,22459
"Restaurants & Bars",2014,3,49417
"Restaurants & Bars",2014,4,41446
"Restaurants & Bars",2014,4,20921
"Restaurants & Bars",2014,4,20525
"Restaurants & Bars",2014,4,47707
"Restaurants & Bars",2014,4,1731
"Restaurants & Bars",2014,5,21827
"Restaurants & Bars",2014,5,22550
"Restaurants & Bars",2014,5,44377
"Restaurants & Bars",2014,5,1895
"Restaurants & Bars",2014,5,51060
"Restaurants & Bars",2014,6,42085
"Restaurants & Bars",2014,6,21189
"Restaurants & Bars",2014,6,1753
"Restaurants & Bars",2014,6,47905
"Restaurants & Bars",2014,6,20896
"Restaurants & Bars",2014,7,1740
"Restaurants & Bars",2014,7,42956
"Restaurants & Bars",2014,7,48711
"Restaurants & Bars",2014,7,21263
"Restaurants & Bars",2014,7,21693
"Restaurants & Bars",2014,8,1817
"Restaurants & Bars",2014,8,44043
"Restaurants & Bars",2014,8,22102
"Restaurants & Bars",2014,8,21941
"Restaurants & Bars",2014,8,50121
"Restaurants & Bars",2014,9,40406
"Restaurants & Bars",2014,9,20289
"Restaurants & Bars",2014,9,20117
"Restaurants & Bars",2014,9,47124
"Restaurants & Bars",2014,9,1724
"Restaurants & Bars",2014,10,21536
"Restaurants & Bars",2014,10,1866
"Restaurants & Bars",2014,10,21540
"Restaurants & Bars",2014,10,50210
"Restaurants & Bars",2014,10,43076
"Restaurants & Bars",2014,11,1728
"Restaurants & Bars",2014,11,21057
"Restaurants & Bars",2014,11,47697
"Restaurants & Bars",2014,11,20283
"Restaurants & Bars",2014,11,41340
"Restaurants & Bars",2014,12,23290
"Restaurants & Bars",2014,12,21416
"Restaurants & Bars",2014,12,1775
"Restaurants & Bars",2014,12,50867
"Restaurants & Bars",2014,12,44706
"Restaurants & Bars",2015,1,22141
"Restaurants & Bars",2015,1,42265
"Restaurants & Bars",2015,1,48092
"Restaurants & Bars",2015,1,1711
"Restaurants & Bars",2015,1,20124
"Restaurants & Bars",2015,2,40803
"Restaurants & Bars",2015,2,1650
"Restaurants & Bars",2015,2,46741
"Restaurants & Bars",2015,2,21340
"Restaurants & Bars",2015,2,19463
"Restaurants & Bars",2015,3,1908
"Restaurants & Bars",2015,3,53271
"Restaurants & Bars",2015,3,24155
"Restaurants & Bars",2015,3,46844
"Restaurants & Bars",2015,3,22689
"Restaurants & Bars",2015,4,22949
"Restaurants & Bars",2015,4,1783
"Restaurants & Bars",2015,4,45616
"Restaurants & Bars",2015,4,52417
"Restaurants & Bars",2015,4,22667
"Restaurants & Bars",2015,5,24763
"Restaurants & Bars",2015,5,48631
"Restaurants & Bars",2015,5,1929
"Restaurants & Bars",2015,5,23868
"Restaurants & Bars",2015,5,55548
"Restaurants & Bars",2015,6,22908
"Restaurants & Bars",2015,6,45988
"Restaurants & Bars",2015,6,23080
"Restaurants & Bars",2015,6,1787
"Restaurants & Bars",2015,6,52144
"Restaurants & Bars",2015,7,23259
"Restaurants & Bars",2015,7,46949
"Restaurants & Bars",2015,7,1884
"Restaurants & Bars",2015,7,53209
"Restaurants & Bars",2015,7,23690
"Restaurants & Bars",2015,8,53208
"Restaurants & Bars",2015,8,23343
"Restaurants & Bars",2015,8,46765
"Restaurants & Bars",2015,8,1888
"Restaurants & Bars",2015,8,23422
"Restaurants & Bars",2015,9,21947
"Restaurants & Bars",2015,9,21584
"Restaurants & Bars",2015,9,43531
"Restaurants & Bars",2015,9,50770
"Restaurants & Bars",2015,9,1786
"Restaurants & Bars",2015,10,54032
"Restaurants & Bars",2015,10,23090
"Restaurants & Bars",2015,10,23332
"Restaurants & Bars",2015,10,46422
"Restaurants & Bars",2015,10,1925
"Restaurants & Bars",2015,11,21976
"Restaurants & Bars",2015,11,50189
"Restaurants & Bars",2015,11,21662
"Restaurants & Bars",2015,11,43638
"Restaurants & Bars",2015,11,1819
"Restaurants & Bars",2015,12,23079
"Restaurants & Bars",2015,12,54554
"Restaurants & Bars",2015,12,1944
"Restaurants & Bars",2015,12,47927
"Restaurants & Bars",2015,12,24848
"Restaurants & Bars",2016,1,50026
"Restaurants & Bars",2016,1,21208
"Restaurants & Bars",2016,1,22884
"Restaurants & Bars",2016,1,44092
"Restaurants & Bars",2016,1,1876
"Restaurants & Bars",2016,2,23404
"Restaurants & Bars",2016,2,51478
"Restaurants & Bars",2016,2,21761
"Restaurants & Bars",2016,2,45165
"Restaurants & Bars",2016,2,1872
"Restaurants & Bars",2016,3,24267
"Restaurants & Bars",2016,3,24879
"Restaurants & Bars",2016,3,2040
"Restaurants & Bars",2016,3,55868
"Restaurants & Bars",2016,3,49146
"Restaurants & Bars",2016,4,24837
"Restaurants & Bars",2016,4,56362
"Restaurants & Bars",2016,4,2003
"Restaurants & Bars",2016,4,48965
"Restaurants & Bars",2016,4,24128
"Restaurants & Bars",2016,5,24803
"Restaurants & Bars",2016,5,57071
"Restaurants & Bars",2016,5,2044
"Restaurants & Bars",2016,5,49721
"Restaurants & Bars",2016,5,24918
"Restaurants & Bars",2016,6,1905
"Restaurants & Bars",2016,6,24343
"Restaurants & Bars",2016,6,54677
"Restaurants & Bars",2016,6,23577
"Restaurants & Bars",2016,6,47920
"Restaurants & Bars",2016,7,56068
"Restaurants & Bars",2016,7,24314
"Restaurants & Bars",2016,7,49426
"Restaurants & Bars",2016,7,25112
"Restaurants & Bars",2016,7,2060
"Restaurants & Bars",2016,8,23732
"Restaurants & Bars",2016,8,24787
"Restaurants & Bars",2016,8,48519
"Restaurants & Bars",2016,8,1998
"Restaurants & Bars",2016,8,55232
"Restaurants & Bars",2016,9,46267
"Restaurants & Bars",2016,9,23467
"Restaurants & Bars",2016,9,2059
"Restaurants & Bars",2016,9,54361
"Restaurants & Bars",2016,9,22800
"Restaurants & Bars",2016,10,47866
"Restaurants & Bars",2016,10,23762
"Restaurants & Bars",2016,10,2137
"Restaurants & Bars",2016,10,24104
"Restaurants & Bars",2016,10,55801
"Restaurants & Bars",2016,11,22838
"Restaurants & Bars",2016,11,46159
"Restaurants & Bars",2016,11,53337
"Restaurants & Bars",2016,11,1967
"Restaurants & Bars",2016,11,23321
"Restaurants & Bars",2016,12,57586
"Restaurants & Bars",2016,12,24202
"Restaurants & Bars",2016,12,25990
"Restaurants & Bars",2016,12,50192
"Restaurants & Bars",2016,12,2087
"Restaurants & Bars",2017,1,23678
"Restaurants & Bars",2017,1,22808
"Restaurants & Bars",2017,1,52951
"Restaurants & Bars",2017,1,1975
"Restaurants & Bars",2017,1,46486
"Restaurants & Bars",2017,2,1953
"Restaurants & Bars",2017,2,45946
"Restaurants & Bars",2017,2,23597
"Restaurants & Bars",2017,2,22349
"Restaurants & Bars",2017,2,52796
"Restaurants & Bars",2017,3,60151
"Restaurants & Bars",2017,3,25836
"Restaurants & Bars",2017,3,26674
"Restaurants & Bars",2017,3,52510
"Restaurants & Bars",2017,3,2276
"Restaurants & Bars",2017,4,25726
"Restaurants & Bars",2017,4,25160
"Restaurants & Bars",2017,4,50886
"Restaurants & Bars",2017,4,2117
"Restaurants & Bars",2017,4,58584
"Restaurants & Bars",2017,5,26324
"Restaurants & Bars",2017,5,26163
"Restaurants & Bars",2017,5,52487
"Restaurants & Bars",2017,5,2180
"Restaurants & Bars",2017,5,60139
"Restaurants & Bars",2017,6,58671
"Restaurants & Bars",2017,6,51653
"Restaurants & Bars",2017,6,26180
"Restaurants & Bars",2017,6,25473
"Restaurants & Bars",2017,6,2097
"Restaurants & Bars",2017,7,58464
"Restaurants & Bars",2017,7,26455
"Restaurants & Bars",2017,7,2156
"Restaurants & Bars",2017,7,51811
"Restaurants & Bars",2017,7,25356
"Restaurants & Bars",2017,8,58508
"Restaurants & Bars",2017,8,26446
"Restaurants & Bars",2017,8,25121
"Restaurants & Bars",2017,8,51567
"Restaurants & Bars",2017,8,2104
"Restaurants & Bars",2017,9,57152
"Restaurants & Bars",2017,9,25044
"Restaurants & Bars",2017,9,23985
"Restaurants & Bars",2017,9,49029
"Restaurants & Bars",2017,9,2161
"Restaurants & Bars",2017,10,49990
"Restaurants & Bars",2017,10,24376
"Restaurants & Bars",2017,10,2206
"Restaurants & Bars",2017,10,25614
"Restaurants & Bars",2017,10,58224
"Restaurants & Bars",2017,11,48129
"Restaurants & Bars",2017,11,2075
"Restaurants & Bars",2017,11,55734
"Restaurants & Bars",2017,11,24323
"Restaurants & Bars",2017,11,23806
"Restaurants & Bars",2017,12,27812
"Restaurants & Bars",2017,12,25822
"Restaurants & Bars",2017,12,2236
"Restaurants & Bars",2017,12,61275
"Restaurants & Bars",2017,12,53634
"Restaurants & Bars",2018,1,23659
"Restaurants & Bars",2018,1,24189
"Restaurants & Bars",2018,1,47848
"Restaurants & Bars",2018,1,2039
"Restaurants & Bars",2018,1,54587
"Restaurants & Bars",2018,2,54830
"Restaurants & Bars",2018,2,2016
"Restaurants & Bars",2018,2,47594
"Restaurants & Bars",2018,2,24117
"Restaurants & Bars",2018,2,23477
"Restaurants & Bars",2018,3,27539
"Restaurants & Bars",2018,3,63544
"Restaurants & Bars",2018,3,NULL
"Restaurants & Bars",2018,3,55369
"Restaurants & Bars",2018,3,27830
"Restaurants & Bars",2018,4,26056
"Restaurants & Bars",2018,4,26206
"Restaurants & Bars",2018,4,60281
"Restaurants & Bars",2018,4,NULL
"Restaurants & Bars",2018,4,52262
"Restaurants & Bars",2018,5,28097
"Restaurants & Bars",2018,5,NULL
"Restaurants & Bars",2018,5,27886
"Restaurants & Bars",2018,5,64079
"Restaurants & Bars",2018,5,55983
"Restaurants & Bars",2018,6,63621
"Restaurants & Bars",2018,6,NULL
"Restaurants & Bars",2018,6,28322
"Restaurants & Bars",2018,6,27866
"Restaurants & Bars",2018,6,56188
"Restaurants & Bars",2018,7,63480
"Restaurants & Bars",2018,7,NULL
"Restaurants & Bars",2018,7,56458
"Restaurants & Bars",2018,7,27723
"Restaurants & Bars",2018,7,28735
"Restaurants & Bars",2018,8,56672
"Restaurants & Bars",2018,8,27881
"Restaurants & Bars",2018,8,64506
"Restaurants & Bars",2018,8,28791
"Restaurants & Bars",2018,8,NULL
"Restaurants & Bars",2018,9,NULL
"Restaurants & Bars",2018,9,51530
"Restaurants & Bars",2018,9,25194
"Restaurants & Bars",2018,9,26336
"Restaurants & Bars",2018,9,59887
"Restaurants & Bars",2018,10,NULL
"Restaurants & Bars",2018,10,52973
"Restaurants & Bars",2018,10,25792
"Restaurants & Bars",2018,10,27181
"Restaurants & Bars",2018,10,61570
"Restaurants & Bars",2018,11,26085
"Restaurants & Bars",2018,11,58893
"Restaurants & Bars",2018,11,NULL
"Restaurants & Bars",2018,11,51040
"Restaurants & Bars",2018,11,24955
"Restaurants & Bars",2018,12,55214
"Restaurants & Bars",2018,12,26829
"Restaurants & Bars",2018,12,28385
"Restaurants & Bars",2018,12,62742
"Restaurants & Bars",2018,12,NULL
"Restaurants & Bars",2019,1,25273
"Restaurants & Bars",2019,1,56653
"Restaurants & Bars",2019,1,NULL
"Restaurants & Bars",2019,1,50003
"Restaurants & Bars",2019,1,24730
"Restaurants & Bars",2019,2,24968
"Restaurants & Bars",2019,2,NULL
"Restaurants & Bars",2019,2,24772
"Restaurants & Bars",2019,2,49740
"Restaurants & Bars",2019,2,56816
"Restaurants & Bars",2019,3,NULL
"Restaurants & Bars",2019,3,29609
"Restaurants & Bars",2019,3,28303
"Restaurants & Bars",2019,3,57912
"Restaurants & Bars",2019,3,66103
"Restaurants & Bars",2019,4,28561
"Restaurants & Bars",2019,4,NULL
"Restaurants & Bars",2019,4,63453
"Restaurants & Bars",2019,4,26810
"Restaurants & Bars",2019,4,55371
"Restaurants & Bars",2019,5,67732
"Restaurants & Bars",2019,5,NULL
"Restaurants & Bars",2019,5,59375
"Restaurants & Bars",2019,5,29334
"Restaurants & Bars",2019,5,30041
"Restaurants & Bars",2019,6,29735
"Restaurants & Bars",2019,6,28875
"Restaurants & Bars",2019,6,58610
"Restaurants & Bars",2019,6,NULL
"Restaurants & Bars",2019,6,66255
"Restaurants & Bars",2019,7,28901
"Restaurants & Bars",2019,7,30180
"Restaurants & Bars",2019,7,NULL
"Restaurants & Bars",2019,7,66368
"Restaurants & Bars",2019,7,59081
"Restaurants & Bars",2019,8,29542
"Restaurants & Bars",2019,8,68385
"Restaurants & Bars",2019,8,59876
"Restaurants & Bars",2019,8,NULL
"Restaurants & Bars",2019,8,30334
"Restaurants & Bars",2019,9,NULL
"Restaurants & Bars",2019,9,54574
"Restaurants & Bars",2019,9,26749
"Restaurants & Bars",2019,9,27825
"Restaurants & Bars",2019,9,63670
"Restaurants & Bars",2019,10,NULL
