,month,year,naics_Code,kind_of_business,industry,sales
2471,7,2019,45111.0,Sporting goods stores,Sports & Recreation,4095.0
2472,7,2019,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1172.0
2473,7,2019,451211.0,Book stores,Sports & Recreation,580.0
2474,7,2019,452.0,General merchandise stores,General Merchandise,58919.0
2475,7,2019,4521.0,Department stores,General Merchandise,10772.0
2476,7,2019,452111.0,Department stores(excl. discount department stores),General Merchandise,2942.0
2477,7,2019,452112.0,Discount dept. stores,General Merchandise,7830.0
2478,7,2019,4529.0,Other general merchandise stores,General Merchandise,48147.0
2479,7,2019,45291.0,Warehouse clubs and superstores,Food & Beverage,41590.0
2480,7,2019,45299.0,All other gen. merchandise stores,General Merchandise,6557.0
2481,7,2019,453.0,Miscellaneous store retailers,Miscellaneous,11172.0
2482,7,2019,4532.0,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2587.0
2483,7,2019,45321.0,Office supplies and stationery stores,Office Supplies & Gifts,889.0
2484,7,2019,45322.0,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1698.0
2485,7,2019,45330.0,Used merchandise stores,Miscellaneous,1427.0
2486,7,2019,454.0,Nonstore retailers,Miscellaneous,61315.0
2487,7,2019,4541.0,Electronic shopping and mail-order houses,Home Goods & Electronics,54429.0
2488,7,2019,45431.0,Fuel dealers,Fuel & Gasoline,1857.0
2489,7,2019,722.0,Food services and drinking places,Restaurants & Bars,66368.0
2490,7,2019,7224.0,Drinking places,Restaurants & Bars,
2491,7,2019,7225.0,Restaurants and other eating places,Restaurants & Bars,59081.0
2492,7,2019,722511.0,Full service restaurants,Restaurants & Bars,28901.0
2493,7,2019,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,30180.0
2494,8,2019,441.0,Motor vehicle and parts dealers,Automotive,114426.0
2495,8,2019,"4411,4412",Automobile and other motor vehicle dealers,Automotive,105737.0
2496,8,2019,4411.0,Automobile dealers,Automotive,98663.0
2497,8,2019,44111.0,New car dealers,Automotive,88042.0
2498,8,2019,44112.0,Used car dealers,Automotive,10621.0
2499,8,2019,4413.0,"Automotive parts, acc., and tire stores",Automotive,8689.0
2500,8,2019,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,18187.0
2501,8,2019,442.0,Furniture and home furnishings stores,Home Goods & Electronics,10631.0
2502,8,2019,4421.0,Furniture stores,Home Goods & Electronics,5705.0
2503,8,2019,4422.0,Home furnishings stores,Home Goods & Electronics,4926.0
2504,8,2019,44221.0,Floor covering stores,Home Goods & Electronics,
2505,8,2019,442299.0,All other home furnishings stores,Home Goods & Electronics,2601.0
2506,8,2019,443.0,Electronics and appliance stores,Home Goods & Electronics,7556.0
2507,8,2019,443141.0,Household appliance stores,Home Goods & Electronics,1501.0
2508,8,2019,443142.0,Electronics stores,Home Goods & Electronics,6055.0
2509,8,2019,444.0,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,32436.0
2510,8,2019,4441.0,Building mat. and supplies dealers,Home Goods & Building Supplies,28969.0
2511,8,2019,44412.0,Paint and wallpaper stores,Home Goods & Building Supplies,1249.0
2512,8,2019,44413.0,Hardware stores,Home Goods & Building Supplies,2567.0
2513,8,2019,445.0,Food and beverage stores,Food & Beverage,67062.0
2514,8,2019,4451.0,Grocery stores,Food & Beverage,60065.0
2515,8,2019,44511.0,Supermarkets and other grocery (except convenience) stores,Food & Beverage,57102.0
2516,8,2019,4453.0,"Beer, wine, and liquor stores",Food & Beverage,5036.0
2517,8,2019,446.0,Health and personal care stores,Health & Personal Care,28694.0
2518,8,2019,44611.0,Pharmacies and drug stores,Health & Personal Care,23688.0
2519,8,2019,447.0,Gasoline stations,Fuel & Gasoline,46068.0
2520,8,2019,448.0,Clothing and clothing access. stores,Fashion & Accessories,23906.0
2521,8,2019,4481.0,Clothing stores,Fashion & Accessories,17026.0
2522,8,2019,44811.0,Men's clothing stores,Fashion & Accessories,731.0
2523,8,2019,44812.0,Women's clothing stores,Fashion & Accessories,3106.0
2524,8,2019,44814.0,Family clothing stores,Fashion & Accessories,10060.0
2525,8,2019,44819.0,Other clothing stores,Fashion & Accessories,1486.0
2526,8,2019,4482.0,Shoe stores,Fashion & Accessories,4083.0
2527,8,2019,44831.0,Jewelry stores,Fashion & Accessories,2505.0
2528,8,2019,451.0,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,7522.0
2529,8,2019,45111.0,Sporting goods stores,Sports & Recreation,4327.0
2530,8,2019,45112.0,"Hobby, toy, and game stores",Sports & Recreation,1261.0
2531,8,2019,451211.0,Book stores,Sports & Recreation,1103.0
2532,8,2019,452.0,General merchandise stores,General Merchandise,61882.0
2533,8,2019,4521.0,Department stores,General Merchandise,11726.0
2534,8,2019,452111.0,Department stores(excl. discount department stores),General Merchandise,3054.0
2535,8,2019,452112.0,Discount dept. stores,General Merchandise,8672.0
2536,8,2019,4529.0,Other general merchandise stores,General Merchandise,50156.0
2537,8,2019,45291.0,Warehouse clubs and superstores,Food & Beverage,43506.0
2538,8,2019,45299.0,All other gen. merchandise stores,General Merchandise,6650.0
