,month,year,naics_Code,kind_of_business,industry,sales
7986,6,2011,452111,Department stores(excl. discount department stores),General Merchandise,5174
7987,6,2011,452112,Discount dept. stores,General Merchandise,9545
7988,6,2011,4529,Other general merchandise stores,General Merchandise,36187
7989,6,2011,45291,Warehouse clubs and superstores,Food & Beverage,31560
7990,6,2011,45299,All other gen. merchandise stores,General Merchandise,4627
7991,6,2011,453,Miscellaneous store retailers,Miscellaneous,9482
7992,6,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2630
7993,6,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1301
7994,6,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1329
7995,6,2011,45330,Used merchandise stores,Miscellaneous,1004
7996,6,2011,454,Nonstore retailers,Miscellaneous,29133
7997,6,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,23110
7998,6,2011,45431,Fuel dealers,Fuel & Gasoline,2269
7999,6,2011,722,Food services and drinking places,Restaurants & Bars,42080
8000,6,2011,7224,Drinking places,Restaurants & Bars,1720
8001,6,2011,7225,Restaurants and other eating places,Restaurants & Bars,36409
8002,6,2011,722511,Full service restaurants,Restaurants & Bars,18058
8003,6,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,18351
8004,7,2011,441,Motor vehicle and parts dealers,Automotive,69178
8005,7,2011,"44,114,412",Automobile and other motor vehicle dealers,Automotive,62092
8006,7,2011,4411,Automobile dealers,Automotive,57556
8007,7,2011,44111,New car dealers,Automotive,51208
8008,7,2011,44112,Used car dealers,Automotive,6348
8009,7,2011,4413,"Automotive parts, acc., and tire stores",Automotive,7086
8010,7,2011,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15276
8011,7,2011,442,Furniture and home furnishings stores,Home Goods & Electronics,7241
8012,7,2011,4421,Furniture stores,Home Goods & Electronics,4002
8013,7,2011,4422,Home furnishings stores,Home Goods & Electronics,3239
8014,7,2011,44221,Floor covering stores,Home Goods & Electronics,1271
8015,7,2011,442299,All other home furnishings stores,Home Goods & Electronics,1886
8016,7,2011,443,Electronics and appliance stores,Home Goods & Electronics,8035
8017,7,2011,443141,Household appliance stores,Home Goods & Electronics,1334
8018,7,2011,443142,Electronics stores,Home Goods & Electronics,6701
8019,7,2011,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23528
8020,7,2011,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,20828
8021,7,2011,44412,Paint and wallpaper stores,Home Goods & Building Supplies,801
8022,7,2011,44413,Hardware stores,Home Goods & Building Supplies,1759
8023,7,2011,445,Food and beverage stores,Food & Beverage,52522
8024,7,2011,4451,Grocery stores,Food & Beverage,47171
8025,7,2011,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,44937
8026,7,2011,4453,"Beer, wine, and liquor stores",Food & Beverage,3740
8027,7,2011,446,Health and personal care stores,Health & Personal Care,21864
8028,7,2011,44611,Pharmacies and drug stores,Health & Personal Care,18541
8029,7,2011,447,Gasoline stations,Fuel & Gasoline,48200
8030,7,2011,448,Clothing and clothing access. stores,Fashion & Accessories,17937
8031,7,2011,4481,Clothing stores,Fashion & Accessories,13415
8032,7,2011,44811,Men's clothing stores,Fashion & Accessories,587
8033,7,2011,44812,Women's clothing stores,Fashion & Accessories,3060
8034,7,2011,44814,Family clothing stores,Fashion & Accessories,7213
8035,7,2011,44819,Other clothing stores,Fashion & Accessories,985
8036,7,2011,4482,Shoe stores,Fashion & Accessories,2347
8037,7,2011,44831,Jewelry stores,Fashion & Accessories,1983
8038,7,2011,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5997
8039,7,2011,45111,Sporting goods stores,Sports & Recreation,3334
8040,7,2011,45112,"Hobby, toy, and game stores",Sports & Recreation,1089
8041,7,2011,451211,Book stores,Sports & Recreation,865
8042,7,2011,452,General merchandise stores,General Merchandise,50660
8043,7,2011,4521,Department stores,General Merchandise,13901
8044,7,2011,452111,Department stores(excl. discount department stores),General Merchandise,4781
8045,7,2011,452112,Discount dept. stores,General Merchandise,9120
8046,7,2011,4529,Other general merchandise stores,General Merchandise,36759
8047,7,2011,45291,Warehouse clubs and superstores,Food & Beverage,32369
8048,7,2011,45299,All other gen. merchandise stores,General Merchandise,4390
8049,7,2011,453,Miscellaneous store retailers,Miscellaneous,9133
8050,7,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2615
8051,7,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1345
8052,7,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1270
8053,7,2011,45330,Used merchandise stores,Miscellaneous,1009
8054,7,2011,454,Nonstore retailers,Miscellaneous,27086
8055,7,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,21664
8056,7,2011,45431,Fuel dealers,Fuel & Gasoline,2086
8057,7,2011,722,Food services and drinking places,Restaurants & Bars,43301
8058,7,2011,7224,Drinking places,Restaurants & Bars,1829
8059,7,2011,7225,Restaurants and other eating places,Restaurants & Bars,37789
8060,7,2011,722511,Full service restaurants,Restaurants & Bars,18897
8061,7,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,18892
8062,8,2011,441,Motor vehicle and parts dealers,Automotive,71295
8063,8,2011,"44,114,412",Automobile and other motor vehicle dealers,Automotive,63556
8064,8,2011,4411,Automobile dealers,Automotive,59357
8065,8,2011,44111,New car dealers,Automotive,52919
8066,8,2011,44112,Used car dealers,Automotive,6438
8067,8,2011,4413,"Automotive parts, acc., and tire stores",Automotive,7739
8068,8,2011,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,16145
8069,8,2011,442,Furniture and home furnishings stores,Home Goods & Electronics,7685
8070,8,2011,4421,Furniture stores,Home Goods & Electronics,4132
8071,8,2011,4422,Home furnishings stores,Home Goods & Electronics,3553
8072,8,2011,44221,Floor covering stores,Home Goods & Electronics,1472
8073,8,2011,442299,All other home furnishings stores,Home Goods & Electronics,1989
8074,8,2011,443,Electronics and appliance stores,Home Goods & Electronics,8460
8075,8,2011,443141,Household appliance stores,Home Goods & Electronics,1360
8076,8,2011,443142,Electronics stores,Home Goods & Electronics,7100
8077,8,2011,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23730
8078,8,2011,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,21167
8079,8,2011,44412,Paint and wallpaper stores,Home Goods & Building Supplies,862
8080,8,2011,44413,Hardware stores,Home Goods & Building Supplies,1779
8081,8,2011,445,Food and beverage stores,Food & Beverage,51575
8082,8,2011,4451,Grocery stores,Food & Beverage,46448
8083,8,2011,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,44275
8084,8,2011,4453,"Beer, wine, and liquor stores",Food & Beverage,3576
8085,8,2011,446,Health and personal care stores,Health & Personal Care,22982
8086,8,2011,44611,Pharmacies and drug stores,Health & Personal Care,19481
8087,8,2011,447,Gasoline stations,Fuel & Gasoline,48320
8088,8,2011,448,Clothing and clothing access. stores,Fashion & Accessories,19263
8089,8,2011,4481,Clothing stores,Fashion & Accessories,13889
8090,8,2011,44811,Men's clothing stores,Fashion & Accessories,549
8091,8,2011,44812,Women's clothing stores,Fashion & Accessories,3027
8092,8,2011,44814,Family clothing stores,Fashion & Accessories,7649
8093,8,2011,44819,Other clothing stores,Fashion & Accessories,1001
8094,8,2011,4482,Shoe stores,Fashion & Accessories,3022
8095,8,2011,44831,Jewelry stores,Fashion & Accessories,2179
8096,8,2011,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,7627
8097,8,2011,45111,Sporting goods stores,Sports & Recreation,3623
8098,8,2011,45112,"Hobby, toy, and game stores",Sports & Recreation,1074
8099,8,2011,451211,Book stores,Sports & Recreation,2142
8100,8,2011,452,General merchandise stores,General Merchandise,51266
8101,8,2011,4521,Department stores,General Merchandise,14675
8102,8,2011,452111,Department stores(excl. discount department stores),General Merchandise,4976
8103,8,2011,452112,Discount dept. stores,General Merchandise,9699
8104,8,2011,4529,Other general merchandise stores,General Merchandise,36591
8105,8,2011,45291,Warehouse clubs and superstores,Food & Beverage,32240
8106,8,2011,45299,All other gen. merchandise stores,General Merchandise,4351
8107,8,2011,453,Miscellaneous store retailers,Miscellaneous,9604
8108,8,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,3115
8109,8,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1912
8110,8,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1203
8111,8,2011,45330,Used merchandise stores,Miscellaneous,1210
8112,8,2011,454,Nonstore retailers,Miscellaneous,30417
8113,8,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,24422
8114,8,2011,45431,Fuel dealers,Fuel & Gasoline,2366
8115,8,2011,722,Food services and drinking places,Restaurants & Bars,42385
8116,8,2011,7224,Drinking places,Restaurants & Bars,1717
8117,8,2011,7225,Restaurants and other eating places,Restaurants & Bars,36986
8118,8,2011,722511,Full service restaurants,Restaurants & Bars,18311
8119,8,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,18675
8120,9,2011,441,Motor vehicle and parts dealers,Automotive,66956
8121,9,2011,"44,114,412",Automobile and other motor vehicle dealers,Automotive,59708
8122,9,2011,4411,Automobile dealers,Automotive,56243
8123,9,2011,44111,New car dealers,Automotive,50292
8124,9,2011,44112,Used car dealers,Automotive,5951
8125,9,2011,4413,"Automotive parts, acc., and tire stores",Automotive,7248
8126,9,2011,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,15221
8127,9,2011,442,Furniture and home furnishings stores,Home Goods & Electronics,7450
8128,9,2011,4421,Furniture stores,Home Goods & Electronics,4051
8129,9,2011,4422,Home furnishings stores,Home Goods & Electronics,3399
8130,9,2011,44221,Floor covering stores,Home Goods & Electronics,1395
8131,9,2011,442299,All other home furnishings stores,Home Goods & Electronics,1907
8132,9,2011,443,Electronics and appliance stores,Home Goods & Electronics,7771
8133,9,2011,443141,Household appliance stores,Home Goods & Electronics,1383
8134,9,2011,443142,Electronics stores,Home Goods & Electronics,6388
8135,9,2011,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,22499
8136,9,2011,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,20054
8137,9,2011,44412,Paint and wallpaper stores,Home Goods & Building Supplies,791
8138,9,2011,44413,Hardware stores,Home Goods & Building Supplies,1626
8139,9,2011,445,Food and beverage stores,Food & Beverage,49925
8140,9,2011,4451,Grocery stores,Food & Beverage,44877
8141,9,2011,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,42867
8142,9,2011,4453,"Beer, wine, and liquor stores",Food & Beverage,3517
8143,9,2011,446,Health and personal care stores,Health & Personal Care,22173
8144,9,2011,44611,Pharmacies and drug stores,Health & Personal Care,18845
8145,9,2011,447,Gasoline stations,Fuel & Gasoline,45443
8146,9,2011,448,Clothing and clothing access. stores,Fashion & Accessories,17999
8147,9,2011,4481,Clothing stores,Fashion & Accessories,13431
8148,9,2011,44811,Men's clothing stores,Fashion & Accessories,643
8149,9,2011,44812,Women's clothing stores,Fashion & Accessories,3301
8150,9,2011,44814,Family clothing stores,Fashion & Accessories,6823
8151,9,2011,44819,Other clothing stores,Fashion & Accessories,930
8152,9,2011,4482,Shoe stores,Fashion & Accessories,2320
8153,9,2011,44831,Jewelry stores,Fashion & Accessories,2081
8154,9,2011,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6372
8155,9,2011,45111,Sporting goods stores,Sports & Recreation,3011
8156,9,2011,45112,"Hobby, toy, and game stores",Sports & Recreation,1151
8157,9,2011,451211,Book stores,Sports & Recreation,1335
8158,9,2011,452,General merchandise stores,General Merchandise,48238
8159,9,2011,4521,Department stores,General Merchandise,13598
8160,9,2011,452111,Department stores(excl. discount department stores),General Merchandise,4895
8161,9,2011,452112,Discount dept. stores,General Merchandise,8703
8162,9,2011,4529,Other general merchandise stores,General Merchandise,34640
8163,9,2011,45291,Warehouse clubs and superstores,Food & Beverage,30322
8164,9,2011,45299,All other gen. merchandise stores,General Merchandise,4318
8165,9,2011,453,Miscellaneous store retailers,Miscellaneous,9254
8166,9,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2916
8167,9,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1645
8168,9,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1271
8169,9,2011,45330,Used merchandise stores,Miscellaneous,1115
8170,9,2011,454,Nonstore retailers,Miscellaneous,29562
8171,9,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,23446
8172,9,2011,45431,Fuel dealers,Fuel & Gasoline,2595
8173,9,2011,722,Food services and drinking places,Restaurants & Bars,41383
8174,9,2011,7224,Drinking places,Restaurants & Bars,1721
8175,9,2011,7225,Restaurants and other eating places,Restaurants & Bars,35130
8176,9,2011,722511,Full service restaurants,Restaurants & Bars,17502
8177,9,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,17628
8178,10,2011,441,Motor vehicle and parts dealers,Automotive,65913
8179,10,2011,"44,114,412",Automobile and other motor vehicle dealers,Automotive,58769
8180,10,2011,4411,Automobile dealers,Automotive,55583
8181,10,2011,44111,New car dealers,Automotive,49873
8182,10,2011,44112,Used car dealers,Automotive,5710
8183,10,2011,4413,"Automotive parts, acc., and tire stores",Automotive,7144
8184,10,2011,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,14865
8185,10,2011,442,Furniture and home furnishings stores,Home Goods & Electronics,6967
8186,10,2011,4421,Furniture stores,Home Goods & Electronics,3741
8187,10,2011,4422,Home furnishings stores,Home Goods & Electronics,3226
8188,10,2011,44221,Floor covering stores,Home Goods & Electronics,1302
8189,10,2011,442299,All other home furnishings stores,Home Goods & Electronics,1828
8190,10,2011,443,Electronics and appliance stores,Home Goods & Electronics,7898
8191,10,2011,443141,Household appliance stores,Home Goods & Electronics,1277
8192,10,2011,443142,Electronics stores,Home Goods & Electronics,6621
8193,10,2011,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,23077
8194,10,2011,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,19992
8195,10,2011,44412,Paint and wallpaper stores,Home Goods & Building Supplies,740
8196,10,2011,44413,Hardware stores,Home Goods & Building Supplies,1705
8197,10,2011,445,Food and beverage stores,Food & Beverage,50887
8198,10,2011,4451,Grocery stores,Food & Beverage,45725
8199,10,2011,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,43751
8200,10,2011,4453,"Beer, wine, and liquor stores",Food & Beverage,3515
8201,10,2011,446,Health and personal care stores,Health & Personal Care,22510
8202,10,2011,44611,Pharmacies and drug stores,Health & Personal Care,19302
8203,10,2011,447,Gasoline stations,Fuel & Gasoline,45115
8204,10,2011,448,Clothing and clothing access. stores,Fashion & Accessories,18255
8205,10,2011,4481,Clothing stores,Fashion & Accessories,13793
8206,10,2011,44811,Men's clothing stores,Fashion & Accessories,682
8207,10,2011,44812,Women's clothing stores,Fashion & Accessories,3297
8208,10,2011,44814,Family clothing stores,Fashion & Accessories,7178
8209,10,2011,44819,Other clothing stores,Fashion & Accessories,1020
8210,10,2011,4482,Shoe stores,Fashion & Accessories,2287
8211,10,2011,44831,Jewelry stores,Fashion & Accessories,2003
8212,10,2011,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,5581
8213,10,2011,45111,Sporting goods stores,Sports & Recreation,2746
8214,10,2011,45112,"Hobby, toy, and game stores",Sports & Recreation,1252
8215,10,2011,451211,Book stores,Sports & Recreation,751
8216,10,2011,452,General merchandise stores,General Merchandise,50877
8217,10,2011,4521,Department stores,General Merchandise,14264
8218,10,2011,452111,Department stores(excl. discount department stores),General Merchandise,4994
8219,10,2011,452112,Discount dept. stores,General Merchandise,9270
8220,10,2011,4529,Other general merchandise stores,General Merchandise,36613
8221,10,2011,45291,Warehouse clubs and superstores,Food & Beverage,32069
8222,10,2011,45299,All other gen. merchandise stores,General Merchandise,4544
8223,10,2011,453,Miscellaneous store retailers,Miscellaneous,9270
8224,10,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2950
8225,10,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1387
8226,10,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1563
8227,10,2011,45330,Used merchandise stores,Miscellaneous,1186
8228,10,2011,454,Nonstore retailers,Miscellaneous,30717
8229,10,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,24090
8230,10,2011,45431,Fuel dealers,Fuel & Gasoline,3067
8231,10,2011,722,Food services and drinking places,Restaurants & Bars,42415
8232,10,2011,7224,Drinking places,Restaurants & Bars,1742
8233,10,2011,7225,Restaurants and other eating places,Restaurants & Bars,36144
8234,10,2011,722511,Full service restaurants,Restaurants & Bars,17991
8235,10,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,18153
8236,11,2011,441,Motor vehicle and parts dealers,Automotive,63968
8237,11,2011,"44,114,412",Automobile and other motor vehicle dealers,Automotive,57102
8238,11,2011,4411,Automobile dealers,Automotive,54192
8239,11,2011,44111,New car dealers,Automotive,48662
8240,11,2011,44112,Used car dealers,Automotive,5530
8241,11,2011,4413,"Automotive parts, acc., and tire stores",Automotive,6866
8242,11,2011,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,18124
8243,11,2011,442,Furniture and home furnishings stores,Home Goods & Electronics,7931
8244,11,2011,4421,Furniture stores,Home Goods & Electronics,4126
8245,11,2011,4422,Home furnishings stores,Home Goods & Electronics,3805
8246,11,2011,44221,Floor covering stores,Home Goods & Electronics,1263
8247,11,2011,442299,All other home furnishings stores,Home Goods & Electronics,2451
8248,11,2011,443,Electronics and appliance stores,Home Goods & Electronics,10193
8249,11,2011,443141,Household appliance stores,Home Goods & Electronics,1612
8250,11,2011,443142,Electronics stores,Home Goods & Electronics,8581
8251,11,2011,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,22372
8252,11,2011,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,19415
8253,11,2011,44412,Paint and wallpaper stores,Home Goods & Building Supplies,667
8254,11,2011,44413,Hardware stores,Home Goods & Building Supplies,1694
8255,11,2011,445,Food and beverage stores,Food & Beverage,51352
8256,11,2011,4451,Grocery stores,Food & Beverage,46046
8257,11,2011,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,44156
8258,11,2011,4453,"Beer, wine, and liquor stores",Food & Beverage,3646
8259,11,2011,446,Health and personal care stores,Health & Personal Care,22326
8260,11,2011,44611,Pharmacies and drug stores,Health & Personal Care,19103
8261,11,2011,447,Gasoline stations,Fuel & Gasoline,42976
8262,11,2011,448,Clothing and clothing access. stores,Fashion & Accessories,20957
8263,11,2011,4481,Clothing stores,Fashion & Accessories,15816
8264,11,2011,44811,Men's clothing stores,Fashion & Accessories,707
8265,11,2011,44812,Women's clothing stores,Fashion & Accessories,3625
8266,11,2011,44814,Family clothing stores,Fashion & Accessories,8551
8267,11,2011,44819,Other clothing stores,Fashion & Accessories,1147
8268,11,2011,4482,Shoe stores,Fashion & Accessories,2499
8269,11,2011,44831,Jewelry stores,Fashion & Accessories,2454
8270,11,2011,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6904
8271,11,2011,45111,Sporting goods stores,Sports & Recreation,3227
8272,11,2011,45112,"Hobby, toy, and game stores",Sports & Recreation,1964
8273,11,2011,451211,Book stores,Sports & Recreation,797
8274,11,2011,452,General merchandise stores,General Merchandise,57197
8275,11,2011,4521,Department stores,General Merchandise,18035
8276,11,2011,452111,Department stores(excl. discount department stores),General Merchandise,6630
8277,11,2011,452112,Discount dept. stores,General Merchandise,11405
8278,11,2011,4529,Other general merchandise stores,General Merchandise,39162
8279,11,2011,45291,Warehouse clubs and superstores,Food & Beverage,34024
8280,11,2011,45299,All other gen. merchandise stores,General Merchandise,5138
8281,11,2011,453,Miscellaneous store retailers,Miscellaneous,8918
8282,11,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,2828
8283,11,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1451
8284,11,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,1377
8285,11,2011,45330,Used merchandise stores,Miscellaneous,1182
8286,11,2011,454,Nonstore retailers,Miscellaneous,36423
8287,11,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,29238
8288,11,2011,45431,Fuel dealers,Fuel & Gasoline,3491
8289,11,2011,722,Food services and drinking places,Restaurants & Bars,39703
8290,11,2011,7224,Drinking places,Restaurants & Bars,1631
8291,11,2011,7225,Restaurants and other eating places,Restaurants & Bars,34057
8292,11,2011,722511,Full service restaurants,Restaurants & Bars,16779
8293,11,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,17278
8294,12,2011,441,Motor vehicle and parts dealers,Automotive,70984
8295,12,2011,"44,114,412",Automobile and other motor vehicle dealers,Automotive,64334
8296,12,2011,4411,Automobile dealers,Automotive,61131
8297,12,2011,44111,New car dealers,Automotive,55489
8298,12,2011,44112,Used car dealers,Automotive,5642
8299,12,2011,4413,"Automotive parts, acc., and tire stores",Automotive,6650
8300,12,2011,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,22246
8301,12,2011,442,Furniture and home furnishings stores,Home Goods & Electronics,9029
8302,12,2011,4421,Furniture stores,Home Goods & Electronics,4300
8303,12,2011,4422,Home furnishings stores,Home Goods & Electronics,4729
8304,12,2011,44221,Floor covering stores,Home Goods & Electronics,1255
8305,12,2011,442299,All other home furnishings stores,Home Goods & Electronics,3393
8306,12,2011,443,Electronics and appliance stores,Home Goods & Electronics,13217
8307,12,2011,443141,Household appliance stores,Home Goods & Electronics,1639
8308,12,2011,443142,Electronics stores,Home Goods & Electronics,11578
8309,12,2011,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,21203
8310,12,2011,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,18123
8311,12,2011,44412,Paint and wallpaper stores,Home Goods & Building Supplies,569
8312,12,2011,44413,Hardware stores,Home Goods & Building Supplies,1720
8313,12,2011,445,Food and beverage stores,Food & Beverage,56065
8314,12,2011,4451,Grocery stores,Food & Beverage,48843
8315,12,2011,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,46916
8316,12,2011,4453,"Beer, wine, and liquor stores",Food & Beverage,4892
8317,12,2011,446,Health and personal care stores,Health & Personal Care,25239
8318,12,2011,44611,Pharmacies and drug stores,Health & Personal Care,21133
8319,12,2011,447,Gasoline stations,Fuel & Gasoline,42755
8320,12,2011,448,Clothing and clothing access. stores,Fashion & Accessories,31108
8321,12,2011,4481,Clothing stores,Fashion & Accessories,21726
8322,12,2011,44811,Men's clothing stores,Fashion & Accessories,1081
8323,12,2011,44812,Women's clothing stores,Fashion & Accessories,4816
8324,12,2011,44814,Family clothing stores,Fashion & Accessories,11922
8325,12,2011,44819,Other clothing stores,Fashion & Accessories,1596
8326,12,2011,4482,Shoe stores,Fashion & Accessories,3455
8327,12,2011,44831,Jewelry stores,Fashion & Accessories,5616
8328,12,2011,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,10515
8329,12,2011,45111,Sporting goods stores,Sports & Recreation,4998
8330,12,2011,45112,"Hobby, toy, and game stores",Sports & Recreation,3052
8331,12,2011,451211,Book stores,Sports & Recreation,1400
8332,12,2011,452,General merchandise stores,General Merchandise,73906
8333,12,2011,4521,Department stores,General Merchandise,26242
8334,12,2011,452111,Department stores(excl. discount department stores),General Merchandise,10457
8335,12,2011,452112,Discount dept. stores,General Merchandise,15785
8336,12,2011,4529,Other general merchandise stores,General Merchandise,47664
8337,12,2011,45291,Warehouse clubs and superstores,Food & Beverage,41150
8338,12,2011,45299,All other gen. merchandise stores,General Merchandise,6514
8339,12,2011,453,Miscellaneous store retailers,Miscellaneous,10291
8340,12,2011,4532,"Office supplies, stationery, and gift stores",Office Supplies & Gifts,3856
8341,12,2011,45321,Office supplies and stationery stores,Office Supplies & Gifts,1669
8342,12,2011,45322,"Gift, novelty, and souvenir stores",Office Supplies & Gifts,2187
8343,12,2011,45330,Used merchandise stores,Miscellaneous,1260
8344,12,2011,454,Nonstore retailers,Miscellaneous,44598
8345,12,2011,4541,Electronic shopping and mail-order houses,Home Goods & Electronics,36938
8346,12,2011,45431,Fuel dealers,Fuel & Gasoline,4111
8347,12,2011,722,Food services and drinking places,Restaurants & Bars,42911
8348,12,2011,7224,Drinking places,Restaurants & Bars,1705
8349,12,2011,7225,Restaurants and other eating places,Restaurants & Bars,37307
8350,12,2011,722511,Full service restaurants,Restaurants & Bars,19044
8351,12,2011,"722513, 722514, 722515",Limited service eating places,Restaurants & Bars,18263
8352,1,2010,441,Motor vehicle and parts dealers,Automotive,49870
8353,1,2010,"44,114,412",Automobile and other motor vehicle dealers,Automotive,44566
8354,1,2010,4411,Automobile dealers,Automotive,42162
8355,1,2010,44111,New car dealers,Automotive,37035
8356,1,2010,44112,Used car dealers,Automotive,5127
8357,1,2010,4413,"Automotive parts, acc., and tire stores",Automotive,5304
8358,1,2010,"442,443","Furniture, home furn, electronics, and appliance stores",Home Goods & Electronics,13963
8359,1,2010,442,Furniture and home furnishings stores,Home Goods & Electronics,6324
8360,1,2010,4421,Furniture stores,Home Goods & Electronics,3683
8361,1,2010,4422,Home furnishings stores,Home Goods & Electronics,2641
8362,1,2010,44221,Floor covering stores,Home Goods & Electronics,993
8363,1,2010,442299,All other home furnishings stores,Home Goods & Electronics,1563
8364,1,2010,443,Electronics and appliance stores,Home Goods & Electronics,7639
8365,1,2010,443141,Household appliance stores,Home Goods & Electronics,1112
8366,1,2010,443142,Electronics stores,Home Goods & Electronics,6527
8367,1,2010,444,Building mat. and garden equip. and supplies dealers,Home Goods & Building Supplies,15348
8368,1,2010,4441,Building mat. and supplies dealers,Home Goods & Building Supplies,13738
8369,1,2010,44412,Paint and wallpaper stores,Home Goods & Building Supplies,466
8370,1,2010,44413,Hardware stores,Home Goods & Building Supplies,1272
8371,1,2010,445,Food and beverage stores,Food & Beverage,47072
8372,1,2010,4451,Grocery stores,Food & Beverage,42985
8373,1,2010,44511,Supermarkets and other grocery (except convenience) stores,Food & Beverage,41185
8374,1,2010,4453,"Beer, wine, and liquor stores",Food & Beverage,2878
8375,1,2010,446,Health and personal care stores,Health & Personal Care,20721
8376,1,2010,44611,Pharmacies and drug stores,Health & Personal Care,17874
8377,1,2010,447,Gasoline stations,Fuel & Gasoline,34145
8378,1,2010,448,Clothing and clothing access. stores,Fashion & Accessories,13216
8379,1,2010,4481,Clothing stores,Fashion & Accessories,9902
8380,1,2010,44811,Men's clothing stores,Fashion & Accessories,476
8381,1,2010,44812,Women's clothing stores,Fashion & Accessories,2304
8382,1,2010,44814,Family clothing stores,Fashion & Accessories,4971
8383,1,2010,44819,Other clothing stores,Fashion & Accessories,945
8384,1,2010,4482,Shoe stores,Fashion & Accessories,1706
8385,1,2010,44831,Jewelry stores,Fashion & Accessories,1496
8386,1,2010,451,"Sporting goods, hobby, musical instrument, and book stores",Sports & Recreation,6247
8387,1,2010,45111,Sporting goods stores,Sports & Recreation,2373
8388,1,2010,45112,"Hobby, toy, and game stores",Sports & Recreation,958
8389,1,2010,451211,Book stores,Sports & Recreation,2150
8390,1,2010,452,General merchandise stores,General Merchandise,43853
8391,1,2010,4521,Department stores,General Merchandise,12298
8392,1,2010,452111,Department stores(excl. discount department stores),General Merchandise,3910
8393,1,2010,452112,Discount dept. stores,General Merchandise,8388
8394,1,2010,4529,Other general merchandise stores,General Merchandise,31555
8395,1,2010,45291,Warehouse clubs and superstores,Food & Beverage,28171
